mileage_km,engine_temp_c,rpm,vibration_level,oil_quality_pct,brake_pad_mm,battery_voltage,coolant_level_pct,vehicle_age_years,failure_risk
59781.0,93.6,2264.0,0.0476,84.7,10.08,13.1,100.0,5.3,0
49343.0,106.1,2397.0,0.0196,100.0,10.41,12.35,100.0,3.3,0
43214.0,97.0,2619.0,0.0992,79.2,11.3,12.3,75.4,1.3,0
111102.0,68.9,2194.0,0.0785,93.3,6.84,11.82,79.4,8.4,0
58420.0,82.0,1628.0,0.0047,77.9,8.17,11.34,100.0,4.9,0
55623.0,81.7,1862.0,0.0084,76.4,9.22,12.68,90.5,4.7,0
129287.0,81.2,1346.0,0.0359,65.3,6.29,12.47,76.7,8.3,0
102410.0,101.6,2848.0,0.034,79.2,9.04,11.48,100.0,6.6,0
76369.0,63.6,2479.0,0.0091,77.8,8.67,12.16,84.7,5.2,0
32441.0,107.1,1904.0,0.0128,89.4,11.18,11.35,89.9,3.3,0
45567.0,102.0,1693.0,0.064,94.6,10.26,11.92,61.4,2.6,0
54137.0,92.2,2365.0,0.0032,97.3,8.77,12.07,89.8,3.0,0
17149.0,94.2,1211.0,0.0181,100.0,11.0,12.89,71.5,1.7,0
38721.0,90.9,1452.0,0.03,100.0,9.14,13.34,89.8,3.5,0
60051.0,91.9,2186.0,0.0139,89.7,9.77,12.28,87.0,4.0,0
88357.0,103.5,3909.0,0.0335,88.9,6.16,12.22,78.2,6.4,0
85734.0,87.3,2517.0,0.0532,71.1,6.9,12.66,92.0,5.8,0
11131.0,97.2,2330.0,0.0268,94.1,11.45,12.8,93.1,0.5,0
43360.0,79.5,1380.0,0.1209,92.0,9.59,11.2,85.2,2.2,0
29141.0,96.4,1547.0,0.1034,87.7,10.82,12.73,78.4,1.0,0
8840.0,86.7,3149.0,0.0515,100.0,8.98,12.56,79.3,0.2,0
52111.0,95.1,1877.0,0.0484,82.0,8.6,12.4,97.0,2.7,0
38313.0,79.6,2249.0,0.0556,98.7,10.76,12.47,79.0,2.8,1
58524.0,95.4,2614.0,0.0498,88.7,11.09,12.18,100.0,4.9,0
86315.0,89.4,1906.0,0.0464,73.1,7.54,11.55,73.0,5.9,0
75834.0,108.8,1845.0,0.0189,100.0,7.11,12.87,100.0,4.3,0
192452.0,93.1,993.0,0.0569,38.7,2.75,13.47,68.6,13.5,0
65447.0,95.9,1349.0,0.0243,80.8,6.96,11.5,85.6,4.6,0
147304.0,84.7,2611.0,0.0394,70.9,4.1,11.09,60.9,10.2,0
22495.0,93.7,1893.0,0.0065,88.7,11.11,12.46,88.5,1.1,0
74985.0,95.7,2668.0,0.0057,68.9,7.89,12.27,73.2,5.9,0
32082.0,85.7,1091.0,0.0205,81.9,10.5,12.87,64.7,3.0,0
47507.0,84.8,2768.0,0.0207,93.0,10.72,12.46,82.1,3.0,0
104136.0,80.3,2172.0,0.0722,76.3,8.5,12.46,57.6,7.5,0
47151.0,89.1,1171.0,0.0167,90.0,11.63,13.14,90.5,4.0,0
117939.0,82.2,2990.0,0.0053,72.2,6.42,12.86,71.5,7.5,0
32948.0,93.5,1215.0,0.0738,97.9,8.16,12.94,74.8,2.1,0
21712.0,80.5,2954.0,0.0891,80.3,12.0,12.19,89.5,1.5,0
68501.0,88.5,2177.0,0.0417,99.2,7.92,13.04,88.9,3.7,0
70808.0,78.7,1574.0,0.0826,73.2,7.5,12.76,100.0,5.1,0
44790.0,103.7,3494.0,0.0884,86.1,8.69,12.39,100.0,3.8,0
90940.0,90.3,2484.0,0.0061,84.4,8.71,11.93,96.1,5.9,0
7233.0,90.2,3050.0,0.0484,95.4,11.25,12.95,82.0,0.8,0
24963.0,97.1,2503.0,0.0303,93.5,8.26,12.65,87.2,2.8,0
79196.0,111.3,2048.0,0.0708,67.8,9.37,13.24,90.5,5.0,0
48680.0,91.0,1590.0,0.0137,77.4,10.07,13.09,100.0,3.5,0
34219.0,72.1,2073.0,0.1199,78.2,10.97,13.05,69.6,1.8,0
64651.0,104.2,2314.0,0.0526,85.1,8.94,12.22,64.7,3.8,0
111905.0,73.7,2772.0,0.0985,74.3,6.38,12.28,84.3,7.7,0
75265.0,84.0,1925.0,0.0364,83.1,7.84,11.72,77.7,5.2,0
99563.0,104.3,2559.0,0.0923,75.3,8.34,12.14,77.1,7.1,0
78089.0,86.0,3375.0,0.0118,85.3,8.37,13.68,100.0,5.3,0
132061.0,83.1,2311.0,0.03,78.0,6.71,13.25,100.0,9.2,0
38592.0,93.4,829.0,0.0105,67.7,10.18,11.5,97.2,3.9,0
116915.0,90.1,2234.0,0.0589,82.6,5.94,11.4,73.1,8.6,0
12044.0,81.7,2134.0,0.0483,96.5,12.0,12.17,93.0,1.1,0
19678.0,100.5,2112.0,0.0532,100.0,10.32,11.7,73.0,1.7,0
89528.0,104.7,1083.0,0.0252,65.6,5.71,11.98,69.4,5.7,0
18565.0,106.7,2394.0,0.1512,92.5,10.82,13.12,95.7,1.1,0
44847.0,96.6,1828.0,0.0183,86.5,8.88,13.2,80.3,3.4,0
130717.0,81.6,2126.0,0.0229,68.0,4.91,12.02,88.6,8.8,0
22174.0,74.9,2864.0,0.053,95.8,10.44,12.01,100.0,2.1,0
105745.0,62.2,1632.0,0.0634,60.2,6.93,12.15,100.0,8.1,0
43052.0,102.4,2128.0,0.0605,90.4,9.04,13.21,95.7,2.8,0
20387.0,92.3,2058.0,0.0259,79.2,10.96,13.78,91.7,0.2,0
58024.0,85.0,2084.0,0.0352,89.9,9.0,12.45,91.4,5.5,0
124871.0,66.8,1889.0,0.0386,65.6,5.72,13.93,95.8,7.8,0
17991.0,75.8,1927.0,0.0412,93.5,10.7,12.74,89.9,1.4,1
17008.0,68.8,3373.0,0.0213,93.0,10.94,11.28,90.4,1.7,0
87493.0,107.3,1904.0,0.0722,59.0,7.22,13.42,88.5,7.0,0
37009.0,97.6,2390.0,0.1771,79.2,9.62,12.59,78.9,3.9,0
193994.0,74.3,2273.0,0.0697,61.2,1.2,13.01,100.0,12.6,0
70856.0,109.6,2251.0,0.0043,90.3,8.29,11.93,82.4,5.7,0
111584.0,81.3,2536.0,0.1305,82.0,6.7,12.84,89.8,7.6,0
69083.0,94.2,1757.0,0.0233,93.9,7.91,12.26,85.3,6.8,0
18440.0,94.2,3181.0,0.0197,79.3,9.84,12.0,87.8,2.1,0
26753.0,88.9,1556.0,0.0705,78.1,11.03,11.9,72.3,1.6,0
30119.0,86.4,2085.0,0.0105,98.4,8.89,11.57,63.9,1.4,0
81453.0,90.4,1369.0,0.0349,80.5,7.98,11.85,84.3,3.3,0
56470.0,86.6,2828.0,0.0153,95.6,9.41,12.53,92.8,4.3,0
9543.0,93.0,1555.0,0.0061,93.8,11.07,12.88,96.9,1.4,0
92716.0,93.5,2729.0,0.0351,63.6,9.77,11.92,73.3,6.8,0
218086.0,83.7,2385.0,0.0584,60.4,1.7,11.39,77.7,12.7,0
21831.0,103.2,2323.0,0.0573,91.9,11.36,13.74,71.2,0.4,0
25000.0,80.0,2981.0,0.0126,91.0,10.12,12.22,84.1,2.1,0
33223.0,94.7,1777.0,0.0258,96.9,10.33,13.45,80.3,3.6,0
51463.0,85.9,3227.0,0.0147,84.6,11.0,12.16,79.4,3.4,0
23453.0,79.6,1931.0,0.01,98.5,12.0,12.24,91.4,2.4,0
129595.0,86.7,2502.0,0.0229,62.8,4.95,12.75,75.1,7.8,0
163045.0,82.1,2065.0,0.0122,64.3,2.55,12.06,67.2,11.0,1
62249.0,97.9,2632.0,0.0172,80.2,8.9,13.37,75.2,3.9,0
54155.0,88.9,1498.0,0.1142,100.0,10.36,12.91,100.0,4.6,0
10927.0,106.4,2275.0,0.021,100.0,12.0,11.7,70.4,0.3,0
19982.0,78.6,2213.0,0.0225,99.4,10.5,12.25,86.3,2.7,0
5909.0,63.6,2505.0,0.0317,100.0,10.75,12.21,80.9,0.2,0
34597.0,94.7,2484.0,0.0138,98.5,11.26,12.9,100.0,1.5,0
40098.0,110.7,1598.0,0.1053,84.8,9.86,12.95,85.2,1.8,0
86677.0,95.9,3114.0,0.025,73.4,8.34,11.41,44.1,5.3,0
62745.0,78.7,2160.0,0.055,78.7,9.1,13.18,88.5,4.5,0
28580.0,77.7,2711.0,0.004,85.2,10.98,12.02,94.1,1.4,0
90014.0,114.3,1317.0,0.0462,81.1,9.32,13.22,95.1,5.3,0
241558.0,85.4,1910.0,0.0248,34.4,2.61,12.43,88.6,16.8,0
93302.0,77.8,2955.0,0.0759,93.8,7.54,12.81,77.2,3.7,0
37370.0,104.3,3345.0,0.0889,87.2,11.6,11.93,83.1,2.1,0
67853.0,88.2,2497.0,0.0851,88.4,8.78,13.91,87.7,3.5,0
22847.0,65.7,2138.0,0.0623,94.6,12.0,11.77,78.4,0.8,0
20628.0,115.0,1456.0,0.0277,97.2,9.2,12.38,90.1,1.6,0
171378.0,97.0,2758.0,0.0036,57.9,4.43,12.19,75.3,11.3,0
68666.0,71.9,2415.0,0.0982,85.1,9.34,11.53,77.9,4.3,0
114178.0,106.7,600.0,0.0126,65.2,5.47,12.99,99.0,8.6,0
45852.0,77.4,987.0,0.0969,80.3,9.05,13.25,100.0,3.0,0
20493.0,76.7,2445.0,0.056,92.9,10.38,12.65,68.2,2.8,0
16917.0,79.3,1617.0,0.0387,86.4,11.8,12.22,90.3,1.7,0
26173.0,113.3,1472.0,0.0357,84.1,10.91,13.18,92.7,1.0,0
75487.0,114.5,2127.0,0.0559,74.7,9.8,12.32,83.0,6.6,0
13610.0,83.4,2440.0,0.1349,100.0,9.16,12.19,90.8,1.1,0
58315.0,110.5,3201.0,0.0137,82.0,9.08,11.62,55.8,5.4,0
82768.0,62.6,1628.0,0.0101,80.5,7.94,11.25,80.8,5.3,0
19782.0,101.0,2505.0,0.0899,100.0,10.36,11.86,100.0,1.5,0
240676.0,106.4,1481.0,0.0089,28.8,0.68,13.12,95.5,16.4,1
104771.0,108.1,1853.0,0.0516,88.5,5.85,11.77,77.6,6.9,0
51281.0,90.9,2332.0,0.0133,97.2,11.49,13.28,100.0,4.4,0
30269.0,96.8,2097.0,0.1048,96.8,10.75,11.59,90.3,3.6,0
70497.0,81.4,1244.0,0.0829,94.1,8.12,12.66,99.3,2.9,0
68829.0,90.3,2559.0,0.1842,82.4,9.47,12.29,67.7,5.2,0
59298.0,88.0,2719.0,0.0082,72.4,9.14,12.33,94.9,3.2,0
72429.0,87.3,3851.0,0.0129,91.8,10.98,11.97,94.1,2.8,0
24056.0,103.6,2355.0,0.0367,86.4,10.39,12.46,91.6,2.0,0
92982.0,92.6,2322.0,0.0451,81.8,6.18,13.07,86.5,6.6,0
15762.0,110.3,2412.0,0.0784,85.9,10.37,12.98,64.9,1.6,0
6579.0,93.0,1245.0,0.0412,100.0,11.7,13.03,97.5,0.7,0
85847.0,116.3,1293.0,0.0836,65.5,7.47,12.52,90.8,6.4,0
74070.0,104.7,2142.0,0.0599,71.7,6.86,12.98,81.2,4.5,0
55432.0,89.0,600.0,0.0436,85.8,10.63,12.83,75.0,3.9,0
33237.0,92.1,1408.0,0.0096,93.0,11.81,12.38,87.8,2.8,0
38490.0,79.9,1852.0,0.0037,72.4,9.82,13.25,100.0,3.6,0
23299.0,91.9,2906.0,0.0172,100.0,9.11,12.94,88.2,1.6,0
67975.0,78.2,2382.0,0.0015,91.1,6.47,12.19,100.0,4.4,0
5229.0,106.0,1137.0,0.0694,100.0,12.0,12.51,59.5,0.3,0
8970.0,85.9,2172.0,0.0122,95.4,9.39,11.37,73.6,0.2,0
24333.0,94.3,2608.0,0.0966,99.2,11.61,11.75,100.0,2.2,0
62008.0,62.6,2700.0,0.0564,84.6,11.48,11.93,68.5,3.0,0
52088.0,86.8,2932.0,0.0238,75.9,9.71,12.88,90.9,3.8,0
136176.0,85.5,3039.0,0.0486,67.3,5.54,11.14,93.6,9.1,0
44992.0,101.1,2599.0,0.0588,71.7,9.11,12.48,80.7,1.8,0
98275.0,96.3,2541.0,0.0335,66.8,6.77,11.75,77.4,5.4,0
59682.0,102.2,2363.0,0.0197,78.7,9.2,11.05,82.1,3.3,0
6390.0,95.3,2790.0,0.0718,99.3,11.55,12.32,87.1,0.2,0
20495.0,104.8,1649.0,0.0674,100.0,11.49,12.32,56.9,2.6,0
23302.0,95.0,2057.0,0.0294,76.7,11.25,12.33,91.6,1.5,0
28683.0,73.5,1710.0,0.016,100.0,9.26,12.94,77.3,2.3,0
41327.0,88.9,2503.0,0.0283,94.6,10.52,12.45,71.0,3.8,0
116128.0,89.5,2019.0,0.0527,75.6,6.22,12.04,72.8,8.6,0
47700.0,60.0,2909.0,0.1128,82.8,8.65,12.5,100.0,3.2,0
31912.0,77.8,2237.0,0.0459,90.7,9.16,12.59,90.3,1.6,0
102888.0,114.5,2944.0,0.0557,72.2,5.64,11.89,91.3,7.3,0
102359.0,86.7,722.0,0.0398,86.1,6.86,12.25,100.0,6.3,0
3892.0,88.7,1696.0,0.0363,100.0,11.27,13.15,83.6,1.7,0
51709.0,63.9,2857.0,0.0676,90.9,9.64,13.04,69.5,4.1,1
126436.0,73.8,2214.0,0.1125,65.0,4.21,12.47,98.5,8.6,0
45553.0,95.8,2939.0,0.0416,80.1,9.93,12.32,83.5,3.4,0
21428.0,84.4,2376.0,0.0293,86.2,12.0,12.65,63.6,1.6,0
97639.0,76.7,1546.0,0.0444,85.9,9.14,13.14,74.3,6.2,0
18590.0,105.6,3455.0,0.0093,100.0,11.76,13.22,91.8,1.6,0
60335.0,81.6,1736.0,0.0235,79.1,9.98,12.68,77.4,3.8,0
45161.0,74.4,1678.0,0.0255,93.5,9.77,12.69,100.0,4.6,0
10884.0,90.5,2774.0,0.0451,100.0,10.82,12.04,99.0,0.2,0
112162.0,80.2,1562.0,0.0073,57.9,4.63,11.79,76.0,7.9,0
71978.0,80.2,1295.0,0.0465,70.9,7.67,12.8,78.2,4.2,0
139670.0,89.3,1663.0,0.129,61.7,5.47,12.9,80.6,8.7,0
51850.0,82.3,2774.0,0.0444,85.4,9.88,12.69,83.9,2.0,0
22956.0,70.0,3698.0,0.018,96.6,10.81,11.76,52.2,1.9,0
11969.0,96.7,2203.0,0.0439,89.3,11.42,14.32,62.5,0.4,0
103783.0,100.4,1693.0,0.0947,80.6,5.17,11.65,86.3,7.8,0
20931.0,87.0,3064.0,0.0117,83.8,11.53,12.38,81.2,1.7,0
239825.0,97.4,1769.0,0.0836,48.0,0.5,10.92,96.6,16.1,1
176196.0,85.6,1889.0,0.0132,61.5,3.98,12.07,81.5,10.6,0
55865.0,67.1,2492.0,0.0308,79.1,8.2,13.21,69.8,4.2,0
42542.0,100.8,2999.0,0.2477,80.7,8.99,11.85,87.6,2.3,0
28471.0,88.8,2249.0,0.0194,96.6,9.11,13.05,100.0,0.8,0
31626.0,91.8,1952.0,0.0308,80.3,9.02,12.47,97.6,2.5,0
211632.0,88.7,3825.0,0.0867,42.5,1.15,11.38,78.1,13.1,1
37321.0,87.8,1731.0,0.0239,75.8,11.17,12.51,81.5,0.8,0
75768.0,91.7,1808.0,0.1174,72.9,6.88,11.5,100.0,6.1,1
79949.0,91.9,1928.0,0.0641,86.7,7.27,11.77,88.3,4.9,0
107908.0,105.2,2586.0,0.1066,86.0,4.51,11.63,83.7,5.8,1
71220.0,95.3,1873.0,0.0939,78.1,9.14,12.77,98.3,4.0,0
52300.0,104.1,2772.0,0.0352,84.1,9.36,13.37,67.5,2.9,0
26072.0,108.1,2164.0,0.0571,93.1,11.11,11.8,71.4,2.7,0
78457.0,70.7,1977.0,0.0319,72.2,7.55,12.87,76.4,3.9,0
66865.0,105.3,1807.0,0.0139,86.9,7.55,12.35,67.8,3.4,0
36723.0,97.8,2182.0,0.0225,82.9,9.35,12.8,65.5,3.2,0
73662.0,95.9,2513.0,0.0395,85.2,7.6,11.99,100.0,4.6,0
48901.0,101.9,2175.0,0.1,88.8,10.83,12.97,79.7,3.4,0
66878.0,86.8,2363.0,0.0061,93.7,7.33,12.14,66.9,4.1,0
89662.0,97.2,1657.0,0.0105,72.5,6.85,12.2,100.0,7.6,0
59847.0,77.3,1699.0,0.0032,82.2,8.55,12.92,74.4,3.0,0
95719.0,73.1,2197.0,0.0457,77.6,7.72,12.6,68.3,6.6,0
59030.0,96.4,2284.0,0.0189,79.3,9.6,12.43,78.0,5.1,0
107847.0,89.2,2233.0,0.0345,64.8,4.52,11.99,88.4,6.9,0
40885.0,90.0,1787.0,0.032,77.3,9.51,13.49,62.6,2.1,0
21588.0,80.4,2251.0,0.0473,87.0,10.7,13.56,85.9,2.1,0
64495.0,94.7,2218.0,0.0975,79.7,7.28,13.9,54.8,5.1,0
160240.0,84.9,2115.0,0.0154,60.8,4.59,13.12,91.4,10.0,0
100466.0,89.4,1743.0,0.0227,73.2,7.92,12.15,100.0,7.9,0
158959.0,84.2,2563.0,0.0265,72.8,7.25,12.11,69.1,10.6,0
36462.0,80.4,2192.0,0.0782,98.1,9.69,12.88,98.5,2.8,0
52101.0,87.5,1675.0,0.043,90.6,10.9,12.06,83.5,4.7,0
22723.0,104.2,2113.0,0.0401,100.0,11.27,11.87,72.5,2.1,0
16970.0,84.3,1792.0,0.0213,100.0,11.2,12.96,78.0,1.1,0
144373.0,88.5,2202.0,0.014,63.2,3.76,12.7,82.4,9.1,0
134693.0,86.8,3200.0,0.0619,78.0,5.44,13.01,79.9,11.1,0
83956.0,82.4,2304.0,0.0284,86.4,7.68,11.29,95.0,5.0,0
36897.0,104.8,2341.0,0.0867,78.0,10.54,12.4,92.7,2.7,0
91384.0,73.7,3197.0,0.1536,60.0,8.04,11.36,100.0,6.5,0
127116.0,89.0,2390.0,0.0608,54.2,7.37,11.82,84.8,8.9,0
172340.0,79.9,2504.0,0.1311,53.5,3.42,12.84,55.0,13.2,0
13268.0,96.8,2301.0,0.0535,88.3,11.1,12.72,100.0,0.9,0
41541.0,91.6,1931.0,0.031,100.0,9.98,12.47,85.4,2.7,0
38270.0,104.2,2514.0,0.0269,91.1,8.75,11.97,92.8,3.8,0
46798.0,98.8,3392.0,0.0092,86.8,7.9,12.87,87.7,3.0,0
79623.0,91.0,1275.0,0.0585,69.1,8.39,11.98,99.4,6.0,0
6947.0,98.9,1880.0,0.0021,98.4,12.0,13.33,95.6,0.6,0
36167.0,100.0,1603.0,0.075,85.0,9.03,12.22,66.4,3.1,0
39245.0,79.0,1681.0,0.0163,90.3,9.21,12.74,100.0,3.2,0
58600.0,99.3,3056.0,0.0346,73.7,9.69,12.95,88.8,3.6,0
64359.0,93.6,2089.0,0.0159,89.8,9.78,10.93,91.2,2.8,0
46186.0,95.9,2706.0,0.0034,91.1,9.95,11.83,94.9,1.7,0
196516.0,85.1,1733.0,0.0311,46.0,1.01,12.51,66.3,11.6,1
49637.0,79.7,1749.0,0.016,88.8,9.65,12.48,100.0,3.2,0
79068.0,77.6,1488.0,0.1332,81.3,8.68,12.77,100.0,3.4,0
89339.0,60.0,3212.0,0.0159,86.5,8.9,13.51,96.7,5.8,1
25124.0,81.5,2743.0,0.0392,94.9,10.54,12.14,80.8,1.8,0
26402.0,119.3,1465.0,0.0088,96.4,10.29,12.26,88.5,2.4,0
90480.0,99.9,3000.0,0.0481,89.5,8.58,11.57,100.0,6.4,0
135831.0,93.8,2018.0,0.0919,54.9,5.63,12.48,75.9,9.8,0
171621.0,101.5,2517.0,0.0134,62.1,3.0,11.68,76.7,11.8,0
25807.0,86.9,2233.0,0.0287,89.4,11.42,11.93,80.1,1.5,0
111837.0,85.3,1194.0,0.0522,68.9,7.47,13.02,97.1,7.4,0
55170.0,86.5,1621.0,0.0116,95.3,7.98,13.18,84.4,3.0,0
134448.0,81.2,3148.0,0.0412,75.8,5.1,12.99,79.8,9.1,0
72883.0,82.2,2858.0,0.0065,74.3,7.67,11.65,86.2,3.6,0
84451.0,89.8,1485.0,0.0197,59.2,8.43,13.51,84.6,6.5,0
150809.0,90.8,2346.0,0.1056,57.5,3.77,12.48,74.8,9.3,0
161283.0,105.9,2050.0,0.022,63.3,3.43,11.7,93.5,10.9,0
62101.0,102.3,2999.0,0.1139,84.5,8.86,12.32,100.0,4.4,0
11610.0,72.2,2057.0,0.0267,97.9,12.0,11.45,93.1,1.7,0
30590.0,86.5,1662.0,0.0147,85.7,10.79,12.95,100.0,0.7,0
215537.0,76.7,2716.0,0.0558,45.5,0.76,12.3,79.0,14.1,1
87522.0,60.0,3032.0,0.0762,75.1,9.19,12.43,54.0,6.3,0
25930.0,91.0,2475.0,0.045,100.0,11.02,13.18,81.5,3.1,0
34739.0,96.9,2600.0,0.0656,97.3,11.43,13.5,94.5,2.3,0
120617.0,90.9,1363.0,0.0078,70.4,6.69,12.61,89.4,7.6,0
193327.0,95.2,1305.0,0.0118,49.8,3.82,13.18,83.2,14.5,0
57800.0,86.0,1255.0,0.007,79.0,9.12,12.53,88.3,4.5,0
134675.0,77.7,2936.0,0.0632,59.3,6.36,11.99,81.0,10.1,0
110612.0,85.6,1929.0,0.0439,75.5,7.09,13.03,82.0,6.4,0
73578.0,106.4,2778.0,0.0594,82.5,7.99,12.12,67.9,5.3,0
95671.0,94.5,1780.0,0.0139,81.4,7.12,11.9,86.1,5.5,0
71269.0,71.8,2190.0,0.0372,74.3,8.09,12.89,83.3,3.7,0
137933.0,91.6,1636.0,0.1175,67.6,4.47,12.21,91.7,9.7,0
99496.0,105.3,1971.0,0.0936,79.8,7.22,11.81,100.0,7.2,0
13302.0,99.1,1003.0,0.037,92.5,11.68,12.63,96.6,0.5,0
49203.0,105.4,1978.0,0.0084,94.2,10.38,12.06,73.3,4.4,0
25626.0,72.1,1916.0,0.1508,86.2,10.93,12.03,100.0,1.4,0
63043.0,91.5,1014.0,0.0174,76.4,8.85,12.7,100.0,4.0,0
47037.0,85.8,2497.0,0.0297,93.4,9.48,12.47,80.8,3.1,0
33927.0,97.1,2602.0,0.0617,88.5,11.19,12.43,92.0,2.1,0
18777.0,79.8,1737.0,0.1031,100.0,12.0,12.51,68.3,2.3,0
6082.0,79.6,1356.0,0.0168,95.8,12.0,12.46,81.7,0.2,0
136368.0,90.0,3411.0,0.0401,80.9,5.29,11.87,83.2,8.5,0
136210.0,78.9,2379.0,0.0237,62.8,3.04,11.65,82.8,8.1,0
18007.0,93.1,600.0,0.0427,99.7,12.0,13.74,84.8,2.7,0
72613.0,65.5,1900.0,0.0405,84.5,7.33,13.24,83.0,4.6,0
9864.0,104.1,1744.0,0.0337,97.3,10.78,11.96,100.0,0.2,0
28937.0,60.0,1692.0,0.0503,94.0,12.0,11.83,94.4,1.7,0
44527.0,100.9,2965.0,0.1013,80.2,9.8,12.52,52.1,3.6,0
31946.0,83.0,2377.0,0.0018,99.8,11.54,12.89,77.8,2.7,0
87300.0,72.6,2645.0,0.0332,62.7,7.2,12.36,76.0,5.4,0
2328.0,92.0,2103.0,0.0212,90.7,10.25,11.47,74.2,0.2,0
28040.0,100.6,2797.0,0.0213,93.6,10.58,12.88,79.8,0.7,0
105481.0,103.9,1939.0,0.0508,58.0,7.36,11.91,83.8,7.1,0
8885.0,103.5,2363.0,0.0029,100.0,11.72,11.94,42.8,1.6,0
30991.0,79.7,2541.0,0.0415,87.3,10.48,12.77,71.9,1.6,0
115550.0,92.5,1764.0,0.0163,67.8,4.95,13.16,76.2,8.2,0
207444.0,68.7,732.0,0.0475,58.0,1.46,11.92,87.4,13.4,1
136337.0,91.0,1015.0,0.0065,73.4,5.39,12.08,92.9,8.2,1
43525.0,94.1,3818.0,0.0988,92.8,11.53,12.74,79.0,3.4,0
206440.0,85.5,2656.0,0.0025,52.1,2.69,11.84,79.9,15.6,0
107673.0,68.0,2689.0,0.0055,88.1,6.38,11.96,99.7,7.6,0
18492.0,82.9,3195.0,0.1013,100.0,10.84,13.1,100.0,0.9,0
10466.0,112.9,1413.0,0.0161,80.4,11.08,13.25,96.2,0.4,0
101448.0,94.7,1693.0,0.0075,78.8,6.19,11.98,100.0,8.3,0
50450.0,84.2,1427.0,0.0384,89.7,11.08,12.26,90.6,3.6,0
17783.0,88.1,3850.0,0.042,85.5,11.2,12.91,83.4,0.6,0
48399.0,94.6,1502.0,0.0458,82.1,10.5,12.05,85.6,3.2,0
121724.0,71.4,3078.0,0.0382,85.0,5.07,11.54,100.0,8.3,0
32282.0,72.0,1739.0,0.0433,91.1,11.87,12.77,64.3,2.5,0
31469.0,81.2,2260.0,0.0833,94.6,9.27,12.79,83.5,3.3,0
47903.0,83.9,3089.0,0.0896,89.4,10.56,11.62,77.2,4.2,0
53369.0,111.5,2400.0,0.0434,83.0,9.11,12.07,90.9,3.7,0
40955.0,90.8,2108.0,0.0946,95.1,11.15,13.11,80.5,2.7,0
88189.0,83.8,3788.0,0.0186,95.1,6.64,11.78,75.0,6.2,0
95344.0,90.7,916.0,0.018,76.9,8.46,12.34,80.5,5.9,0
52000.0,65.7,1539.0,0.0579,87.9,9.78,14.15,78.1,4.3,0
30492.0,79.2,1983.0,0.0317,95.7,9.06,12.07,62.2,1.9,0
36246.0,81.0,2931.0,0.0176,86.8,11.21,13.21,81.8,2.8,0
145369.0,77.8,1847.0,0.0847,64.1,4.29,12.58,82.6,11.1,0
204230.0,104.8,2877.0,0.0511,50.6,1.3,13.18,88.8,14.1,0
14823.0,97.9,994.0,0.0703,90.0,11.25,12.33,58.4,1.2,0
19377.0,75.5,3004.0,0.1255,93.3,11.78,12.8,100.0,0.9,0
35568.0,74.8,2825.0,0.0073,97.0,8.75,12.37,92.3,2.3,0
147809.0,74.9,1448.0,0.0824,49.6,4.24,12.03,91.3,8.9,0
40861.0,87.8,2176.0,0.0082,93.2,10.27,12.6,100.0,3.2,0
87901.0,92.4,2011.0,0.1206,56.8,7.6,12.54,89.4,4.2,0
48371.0,95.0,2515.0,0.0345,82.5,8.9,12.79,51.6,4.0,0
36314.0,77.8,3013.0,0.0146,100.0,9.27,11.6,82.4,3.0,0
45958.0,87.9,1722.0,0.0137,96.4,11.25,12.7,89.7,3.1,0
17901.0,89.3,2459.0,0.0671,93.8,11.25,12.47,68.7,0.8,0
95754.0,104.4,2372.0,0.0214,67.2,6.0,12.53,98.3,6.4,0
30056.0,99.3,2287.0,0.0574,98.5,10.68,13.02,70.8,0.6,0
33177.0,72.8,3219.0,0.0192,79.6,10.76,12.07,97.7,2.9,0
26634.0,67.4,2312.0,0.0338,93.3,11.38,12.81,68.9,1.6,0
162571.0,88.7,1350.0,0.0029,62.3,3.54,12.74,100.0,12.1,0
38346.0,82.4,2716.0,0.0623,86.6,9.96,12.7,100.0,2.9,0
66495.0,78.5,3321.0,0.034,78.3,9.97,11.58,86.3,4.6,0
5415.0,80.9,2298.0,0.0699,97.8,12.0,11.44,92.3,0.7,0
2069.0,97.0,3146.0,0.0507,99.0,12.0,13.32,94.1,0.2,0
18418.0,72.0,1906.0,0.0218,78.2,9.71,12.81,65.5,0.9,0
115503.0,112.2,2490.0,0.1048,97.0,5.21,11.79,92.3,7.8,0
63231.0,81.4,1106.0,0.0073,88.2,8.44,12.13,67.3,4.0,0
173998.0,97.6,1773.0,0.0098,67.0,2.99,12.15,85.8,11.1,0
128030.0,82.0,2318.0,0.0179,68.6,6.59,13.22,78.1,8.3,0
27228.0,71.8,2669.0,0.0266,100.0,11.65,12.96,91.0,1.9,0
48520.0,88.2,2506.0,0.0463,90.6,11.11,12.39,95.7,5.1,0
142430.0,75.0,3096.0,0.0559,67.9,4.57,12.7,61.5,9.2,0
44650.0,91.8,1130.0,0.0082,100.0,8.57,13.72,96.8,2.4,0
93223.0,89.7,3229.0,0.0293,75.5,6.89,11.78,55.2,6.1,1
15128.0,81.7,1700.0,0.1745,90.5,11.72,13.36,97.3,2.2,0
72578.0,91.8,1340.0,0.1069,92.9,11.8,11.55,77.1,6.1,0
